mac,time,_4,_5,_6,_7,_8,_9,_10,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_26,_27,_28,_29,_30,_31,_33,_34,_35,_36,_37,_38,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_54,_55,_56,_57,_58,_59,_60,label
e45f016eb3ca,1651470208.004689,-0.7702430653865859,-1.055234324124089,-1.0216551063618957,-1.1784860795413397,-1.2648268623244154,-0.9263320277963293,-0.9487389130989597,-0.59711846109977,-0.41454677009215196,-0.5622473679134864,-0.2170155663606093,-0.5776589013771266,-0.26546810225769474,-0.08281696373788482,-0.6821332566446161,-0.15786578426355108,-0.32863656452643975,-0.8560761765491566,-0.8569163712696544,-0.1677965840505459,-0.5158359114841878,-0.4866340829282152,-0.6773687358007767,-0.5197468239116966,-0.255789027146737,-0.6525653616738106,-0.4107378806045988,-0.22144204978928386,-0.20650638709288988,-0.3564481433273522,0.09300936578335219,-0.016548822204568422,0.057699527339657906,-0.11636655073197623,-0.44172073021369884,-0.15583327881938153,-0.5428108408325563,-0.6393347803752886,-0.8733438295078663,-1.1473564628688302,-0.8729728814535387,-0.8089927330200436,-0.7996396285396885,-0.6496671286748805,-0.5898698045501056,-1.480405022760226,-1.5558532347176632,-1.6225424204019172,-1.4183636445286787,-1.2018354678824608,-0.816678723539672,-0.6103087845295974,1
e45f016eb3ca,1651470255.9015603,-0.30600244281120853,-0.24875182563420037,-0.04775582655913174,0.0837152716111151,0.2211708559234218,0.05220557931517966,0.05567903549138649,-0.07160412618048705,0.0756467904309156,0.12602891111809897,0.4004004856205476,0.46346605000502716,0.28595396762164355,0.1305983988137122,0.17546481139422193,0.26676027958613796,0.592496141766066,0.6241809154964243,0.6224307320279338,0.5544103248061172,0.5251771037463869,0.5687007123915376,0.9490679529163647,0.7844007357895145,0.6357874073452694,0.15617264547164922,0.20255811725147116,0.5591486901677261,0.5683175042385846,0.2136676394100991,-0.2424855362680553,-0.7230285855766432,-1.1006626427651123,-1.3036403635699203,-1.7648708399283453,-1.8292915225406776,-2.280004197141987,-1.928146024034561,-1.770570120988589,-1.5245415636681166,-1.8791198555861397,-1.5774188427101234,-1.603293535427953,-1.5636467378221919,-1.9793476722012517,-1.7046084961579775,-1.8285650248246872,-1.4650482245521477,-0.9585750832842227,-0.25436984811047914,0.017440421654939548,0.31314469453462657,1
e45f016eb3ca,1651470256.6012132,1.2670741103446526,1.176864287690517,1.1230359510257717,1.1588171388149369,1.1717607750516414,1.2525964812791988,1.4155253944951696,1.5409383951213973,1.4772459469680537,1.6470072553030943,1.511037445920433,1.5264440093310758,1.1778029119516673,1.1922146942883678,1.0763234202528325,1.084721002762287,1.0618627009509864,0.8063051673435618,0.5857582558200991,0.32411788058668484,0.2579915182907771,0.1986573364790413,-0.06275010932151077,0.09465341572584991,-0.11528121975392241,-0.20499228010501325,-0.2569813057581883,-0.5012141871193113,-0.5472755648376285,-0.9472831229385562,-1.191924900715227,-1.339419598525252,-1.6644550506402391,-1.530765776886219,-1.3621148443592561,-1.4418884175733633,-1.0799557364670667,-1.024875035151964,-1.0107044563372485,-0.9203813804981953,-0.39498906371979103,-0.48719410858627643,0.011454486659047584,0.16579209944933906,0.4085097989386042,0.47868377979099963,0.5226247136151763,0.7077577523772398,1.0662104656022098,1.4577692724480564,1.6756313297152237,1.9090024871561155,1
e45f016eb3ca,1651470260.9169488,1.6745781728151008,1.649905834779656,1.4987974729373124,1.5520702705378944,1.2727870901808,1.2231536212460103,1.447236294040455,1.147285220737008,1.0262199004100667,0.7748082821363573,0.6794456237943187,0.5940856734387457,0.3453690691473587,0.4063311308203615,0.04106543853706396,-0.3123970371357445,-0.6595066469120479,-0.7599654682855754,-0.7543958011526172,-0.9883089720063974,-1.3668575287264229,-1.5619234383410834,-1.7129646542595387,-1.8863837569264221,-1.5790101813174127,-1.5285019290408361,-1.8062733195479463,-1.61974437950773,-1.7620831902840743,-1.7143488108474696,-1.7322345661899332,-1.4115389798325382,-1.340759305732687,-1.2405869667430212,-1.3345914137544996,-1.2789792831564635,-1.295619902415168,-1.5563600739840344,-1.2919785169160793,-1.3726431668094834,-1.4066414436136894,-1.0189641519135801,-1.1855190676908454,-0.9403614621290264,-0.6420387118693609,0.14598057986366372,0.046502255555321656,0.5824919694061192,0.7100930731385396,0.1056115634955583,0.1417073951171986,0.3661316198956246,1
e45f016eb3ca,1651470278.501203,0.47411600932800174,0.4311815279994924,0.551867996050323,0.6400214678291585,0.8849011046971356,1.0753606680385,1.311424875075776,1.5228951031884768,1.7455067306435472,1.4803067578044777,1.4879060306750158,1.2616184044207133,1.1536972750184542,0.9354207359467336,0.8595262913635315,0.7477327601701361,0.6961255167010386,0.6748108526739449,0.2638368604543129,0.10254863342853564,-0.16645127836806972,0.11337410958838286,-0.6428600988605708,-0.7767663853228682,-0.743758250249694,-0.9920365910828869,-0.7627106955367782,-1.594308728286925,-1.8067767592052613,-1.4444267484162043,-1.3964789578301422,-1.1249287935510528,-0.8155900458624658,-0.9017434510156069,-0.800695063017955,-0.898005821941025,-0.9036539447869074,-0.9210945183274426,-1.1938021545991175,-1.3825759127105135,-1.410131413086133,-1.6040043168667915,-1.5536019197446116,-1.5517757573623006,-1.232437058642094,-0.4956700562428775,-0.08501603349895098,0.20009671553614738,0.30848426625635955,0.5121761787454161,0.5492664811287591,0.5872235627988013,1
e45f016eb3ca,1651470281.9118626,0.9904264039929489,0.7252373086852362,0.5339336518684171,0.31285975061995513,0.011745998084011245,-0.04584477338156903,-0.18428893546479536,-0.3153274578765885,-0.1528315497866455,-0.09491697727139822,0.12347107915055226,0.013595437942431536,-0.23660501210902377,-0.2865470143954379,-0.5383022299369876,-0.11178460464686793,-0.4243847246389411,-0.02157953333352674,-0.508485728310522,-0.2251502013839614,-0.036994342400956844,0.010513663299265471,0.05004614259590564,0.31312443564464154,0.13703387906044237,-0.07760171969085389,-0.3702856611758509,0.1877248433919949,0.41065850414611865,0.5266238813605179,0.3154086565962324,-0.06371575202019869,-0.6880732941640956,-0.5908555452824705,-0.26247263462111164,-0.4627754313699996,-0.3049393844459958,-0.6363533841776056,-0.3399464809857234,-0.2255934095596995,0.06410505121759986,0.7194053330298601,0.4528372579307761,1.0337391248048342,0.9894395658799633,1.2359344671275596,1.4334750643026237,1.3451159752440212,1.5086024346221474,1.271204478128869,1.3485281075152158,1.2799812880585508,1
e45f016eb3ca,1651470283.8010778,1.372050139274977,1.615409215555457,1.3831102133667583,1.2764844970320675,1.4793811596538156,1.5315904350847114,1.1051266601770018,1.5169152456328754,1.452984199501627,1.6606254981537567,1.5912567589033517,1.794910583968975,1.9050844596833987,1.52613170236449,1.29128822945936,1.023444715381176,1.6349688799885527,1.5517399421685185,1.4792423511550192,1.2160248169898806,1.269921934758335,1.0893381557493922,1.100987291844632,1.066215486338519,0.9741351083514653,0.6021876718220415,1.393897927165428,0.3969256110399182,0.8853457490522385,0.939492227693393,1.145284999087948,0.9002913012585666,1.0743859304593681,1.1376027772411053,1.3820024443589936,1.5475393093204726,1.2876844734625608,0.8160872958557533,0.7344520072897025,0.2566888004067184,-0.012770095403905786,0.4361127358693499,0.7258311512227953,0.4366007252867675,0.6454324076432968,0.2974592150723232,0.6075211455917516,0.8826542409521287,0.766534946941921,0.9155885730188796,0.6145473924055493,0.20791000054103784,1
e45f016eb3ca,1651470286.1079905,-1.1241761915058928,-1.0034918708259621,-1.0072809820460566,-1.0454873048580424,-1.1999553620141379,-1.251045872124049,-1.0904174254140582,-0.9945427740406257,-0.9742235575622956,-0.7881826143705628,-0.8130934657126145,-1.5065436119809787,-0.9791778447224427,-0.40640878066369457,-1.2003932255357805,-0.9792045824666459,-1.0277347192494208,-0.7136076990592534,0.15326454922584404,0.47766972962002774,0.13808884701371357,1.0387226405693017,0.4527436306010186,0.008609542933271428,0.9257698812134707,0.5139355072307948,0.10858672893051491,1.2932683607683515,0.6354240817718915,0.6672811487761405,1.4785354298521998,1.4619477906283658,1.6270412160504102,1.6026315448034378,1.9247226001483606,0.9932853740349972,0.8892347578862398,1.210585447560493,0.9500148942894889,1.3594846931906366,1.3889671874037184,0.8522585650311418,0.3628189516693414,0.3518639062729147,0.15630069690493284,0.968580719797956,0.48468826803886494,0.8801257167217281,1.1232803716199307,0.6760354253504223,0.7965730796887683,0.7367976784513254,1
e45f016eb3ca,1651470296.3082256,0.21140375528425934,0.3876766206581143,0.5138460390812635,0.714601853234336,0.6187659171292931,0.42389649248709643,0.30240196057365604,0.49704093966760304,0.15917404069267765,0.006355293142902316,-0.07417455045694712,0.06407048491074517,-0.059225564721079656,0.16201715235742434,0.042338374861610094,-0.3465965547619014,-0.3837385174029819,-0.04744771684321923,0.24956455472623262,0.4976756290733136,0.472642781732211,0.27860512602216153,0.3626722919820606,0.47954971213360814,0.2564355607747202,0.14638193827766582,0.1412445910811733,0.010454704353694857,-0.00973341228661442,-0.4506388242665139,-1.0615264501019044,-1.500208860907292,-1.0940397564508075,-0.9660108839352058,-0.7862112495894905,-0.5374145797728976,-0.6620882819251559,-0.49177575188659056,0.004411658553488339,0.3329232845919367,-0.16476425385580626,-0.7875167392847173,-0.1637929118089717,0.1689170321105107,-0.7394324538612927,0.3043679188859231,0.04503299749738834,0.1543179775013383,-0.013799314716274278,0.30373384263124276,0.31691427920588444,0.201615380134841,1
e45f016eb3ca,1651470317.5001838,0.06855246169601742,-0.14514153943216662,-0.4155931326225649,-0.5071963201233944,-0.5609839105148035,-0.539134580916184,-0.29666776408733314,-0.5086097661805675,-0.5078282887143285,-0.6827512213768762,-0.7664503692500592,-0.771877098771628,-0.8900782288821244,-0.3988389356409936,-0.35872954940313256,0.43887382966865573,0.904770109475552,1.152205749204154,1.4011373725409746,0.5236609873674986,0.9041949633900058,0.3734943953807323,1.0430298529306614,0.7827494597131154,0.7641151660872236,0.8276112462204768,0.34064664607028683,0.9828939327806215,0.7637989552482509,1.2095389710623237,1.7376610429321888,0.818434425046391,1.2311131023096107,0.7032592141934719,0.8357880763796207,1.0461714647303555,0.4370943224971877,1.0336754128761494,0.8919872920924206,0.7142296268937276,1.1160148442959688,0.38504202139817456,0.6122125237342286,0.3645721905936935,-0.038190628080412334,-0.3577513266963636,0.37643445044071183,0.16171018194692272,-0.009371846411486123,0.8069292244363538,0.6960906581628594,0.9151012506672591,1
